id,created_at,clean_text,polarity,subjectivity,lang,followers_count,friends_count,favourites_count
1405962709049516035,2021-06-18 18:56:46+00:00,rt  parvaizkoul  all hesitant people  please note👇👇,0.0,0.0,en,427,767,231676
1405962722735493124,2021-06-18 18:56:49+00:00,rt  itranslate123   israelmfa israel is a brutal nazi like entity     it sent expired vaccines to palestinians to further worsen the covid1…,-0.4375,0.75,en,447,1072,22655
1405962781099270153,2021-06-18 18:57:03+00:00,"not all points were addressed 

hopefully this is being taken care of in the  backend  😉",0.0,0.0,en,210,930,12112
1405962811902210055,2021-06-18 18:57:10+00:00,rt  peterhotez  i know it  antivaccine groups redoubling efforts to scare pregnant women  and parents about their adolescent kids   the pre…,0.3333333333333333,0.5,en,723,2976,259774
1405962825001050116,2021-06-18 18:57:13+00:00,"rt  telglobalhealth  🚨africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned

cases have risen…",0.0,0.0,en,327,800,25958
1405962826372587523,2021-06-18 18:57:13+00:00, guatemala s economic reactivation will be detained if its ability to acquire  covid19 vaccines remains the second…  ,0.2,0.2,en,1899,1818,17425
1405962827374997505,2021-06-18 18:57:14+00:00,rt  healthza  18 june 2022 latest number of  covid19 statistics in south africa  coronavirussa                               …,0.5,0.9,en,5613,6020,2882
1405962843023884298,2021-06-18 18:57:17+00:00,rt  afpafrica  south africa is deploying army medical personnel to gauteng  its commercial hub and most populous province  to help health w…,0.16666666666666666,0.16666666666666666,en,135,1032,24
1405962862456102918,2021-06-18 18:57:22+00:00,rt  globalhlthtwit  dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate re…,0.13333333333333333,0.45555555555555555,en,59,552,73374
1405962881632550922,2021-06-18 18:57:27+00:00,the  nicd sa says 10 510 new  covid19 cases have been identified in south africa in the past 24 hours  representing…  ,-0.05681818181818182,0.3522727272727273,en,11848,1378,3388
1405962918127190021,2021-06-18 18:57:35+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,136,200,74503
1405962923625881600,2021-06-18 18:57:37+00:00,"rt  cdcgov  how do we know  covid19 vaccines are safe 

cdc  amp   us fda have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,278,19,214
1405962989090508801,2021-06-18 18:57:52+00:00,rt  observerug  museveni says  uganda s  covid19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,3486,3479,64493
1405962990948700166,2021-06-18 18:57:53+00:00,rt  bsctza  as at 18 june 105 966 active cases of covid 19 in south africa  southafrica  covid19sa  covid19insa  covid19  covid 19  coronav…,-0.13333333333333333,0.6,en,77,430,9610
1405963002784976901,2021-06-18 18:57:56+00:00,rt  farai  critical thread  my brother’s mother died of covid this spring in southern africa and we should not be complacent about the cost…,0.0,0.4,en,77,643,22771
1405963017792245764,2021-06-18 18:57:59+00:00,excuse my ignorance   are talking about vaccine or treatment  have you misquoted museveni  because vaccines do cure…  ,-0.05,0.05,en,298,185,9448
1405963068991959042,2021-06-18 18:58:11+00:00,"the west should give vaccines for all taiwanese 
then gives them all best weapons to defend themselves and defend u…  ",1.0,0.3,en,1,4,1
1405963069222789128,2021-06-18 18:58:11+00:00,rt  nickb09121299  the covid19 delta variant has arrived in the united states with many states reporting up tick in cases and deaths  the m…,0.5,0.5,en,1504,5001,73
1405963101871169547,2021-06-18 18:58:19+00:00,rt  moetitshidi  africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,228,167,94330
1405963155222806529,2021-06-18 18:58:32+00:00,"rt  cdcgov  how do we know  covid19 vaccines are safe 

cdc  amp   us fda have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,337,895,2100
1405963156007133184,2021-06-18 18:58:32+00:00,rt  gregggonsalves  for gods sake   georgesoros is about to kill hundreds of public health and human rights groups in a “reorganization” of…,0.0,0.08333333333333334,en,1477,2671,39148
1405963159874064388,2021-06-18 18:58:33+00:00,"rt  vaxhunterscan   mb  🤩 winnipeg 🤩
mrna vaccines available 
📍ray of hope pharmacy  1 775 henderson hwy 
📞 204 800 2593
 …",-0.125,0.7,en,2259,1840,61848
1405963163892207616,2021-06-18 18:58:34+00:00,rt  allafrica  covid 19 cases surge in africa  near first wave peak   who    africa  coronavirus  covid19  …,0.175,0.3666666666666667,en,550,717,31669
1405963177137934337,2021-06-18 18:58:37+00:00,"rt  fabiolaoperales  i don t understand what s going on with china 🇨🇳  😒
why market a vaccine without proper effectiveness  what should be…",0.0,0.1,en,108,316,11724
1405963210184921093,2021-06-18 18:58:45+00:00,feeling grateful  amp  fortunate after my  covid19  vaccination today  knowing vaccines save lives  amp  it’s critical to g…  ,0.2,0.75,en,1793,4997,6474
1405963277746716674,2021-06-18 18:59:01+00:00,wow we are not safety  at all  please  stay  safe  😷😷😷😷,0.3,0.75,en,2794,5002,5986
1405963314149183489,2021-06-18 18:59:10+00:00, jaywamsted why isn’t cdc putting in place more efforts to stop  covid19 transmission  it is common knowledge in pu…  ,0.1,0.5,en,366,695,4792
1405963322910904323,2021-06-18 18:59:12+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,171,825,88450
1405963332692049922,2021-06-18 18:59:14+00:00,rt  weaponizednews  crimes against humanity 👇  ,0.0,0.0,en,631,972,6896
1405963350291398658,2021-06-18 18:59:18+00:00,rt  profpmiddleton    nicolasturgeon reports that whereas around 13  of positive  covid19 cases ended up in hospital at the beginning of th…,0.22727272727272727,0.5454545454545454,en,525,720,31353
1405963400392458250,2021-06-18 18:59:30+00:00,rt  telglobalhealth   africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases shou…,0.0,0.0,en,1730,4990,258717
1405963433820971010,2021-06-18 18:59:38+00:00,"rt  senators  expect to see some different kind of shots at  cdntirectr next week 
 
do your part and get your  covid19 vaccine 

details …",0.19999999999999998,0.5,en,130,853,1857
1405963477752205322,2021-06-18 18:59:49+00:00,rt  stkirsch    big news    up to 25 800 may have been killed by the covid vaccine   i bet that this is a lower bound on the number killed…,-0.1,0.05,en,57,763,1184
1405963527769137152,2021-06-18 19:00:01+00:00,alpha  beta  amp  delta  we break down everything you need to know about the three  covid19 variants that have been det…  ,-0.15555555555555559,0.2888888888888889,en,18181,822,3008
1405963529274855425,2021-06-18 19:00:01+00:00,despite  covid19 lockdowns and travel restrictions  still nearly 3 million people fled their homes from war  violen…  ,0.1,0.4,en,1870,1529,5539
1405963531523035138,2021-06-18 19:00:02+00:00,tomorrow  bucks county will celebrate juneteenth with free  covid19 vaccines  walk ins welcome  and no insurance is…  ,0.65,0.8500000000000001,en,156,486,491
1405963535373508613,2021-06-18 19:00:03+00:00,"on hour 2 of  scifrilive📻  

😷  covid19 vaccines may not be enough to protect immunocompromised people
📚 the best…  ",0.0,0.5,en,754739,16584,15243
1405963574762250243,2021-06-18 19:00:12+00:00,appearing on  benzinga power hour  vaxart ceo andrei floroiu calls our oral  covid19 tablet vaccine now under devel…  ,0.0,0.0,en,5145,0,1
1405963577585029125,2021-06-18 19:00:13+00:00,this year  vaccines are playing a particularly important role in  healthcare as our country continues to combat the…  ,0.4,1.0,en,2333,1886,930
1405963589782024198,2021-06-18 19:00:16+00:00,ohhhh great  fk,1.0,0.75,en,0,0,1
1405963614109028355,2021-06-18 19:00:21+00:00,"pin code  411040  
chatrapati shahu maharaj pmcg
vaccines  covaxin 
min age limit   45 18  
dose1 capacity  0 
dose…  ",-0.75,1.0,en,88,0,0
1405963612921937921,2021-06-18 19:00:21+00:00,"everybody aged 18  is now eligible for the  covid19 vaccine 

jenny has been to get her second dose of the vaccine …  ",-0.05,0.2,en,137609,1694,20269
1405963666193850377,2021-06-18 19:00:34+00:00,rt  winnie byanyima  our people are dying   hospitals  mortuaries are full  families  communities failing to cope  nursing and burying dail…,0.35,0.55,en,3,45,971
1405963701086261254,2021-06-18 19:00:42+00:00,rt  vaxart  appearing on  benzinga power hour  vaxart ceo andrei floroiu calls our oral  covid19 tablet vaccine now under development  revo…,0.0,0.0,en,61,32,1887
1405963715116212231,2021-06-18 19:00:45+00:00,"rt  scifri  on hour 2 of  scifrilive📻  

😷  covid19 vaccines may not be enough to protect immunocompromised people
📚 the best  scifi books…",0.5,0.4,en,8156,3924,89800
1405963719092457473,2021-06-18 19:00:46+00:00,rt  sarajerving  covid 19 cases across africa have increased by 52  in the past week  amp  deaths have increased by 32   said who s tedros  add…,-0.25,0.25,en,1335,911,23026
1405963734250627073,2021-06-18 19:00:50+00:00,what would happen if governments abolished patents  professor  colombatto answers in his latest report …  ,0.5,0.9,en,6858,75,3730
1405963741900967937,2021-06-18 19:00:52+00:00, covid19 vaccines are effective at protecting you from getting sick  based on what we know  people who have been fu…  ,-0.05714285714285716,0.8285714285714285,en,1349,279,874
1405963779427418118,2021-06-18 19:01:01+00:00,"comparing the  covid19 vaccines developed by pfizer  moderna  and johnson  amp  johnson  vaccinessavelives  medtwitter
 ",0.1,0.3,en,440,148,39
1405963820904894464,2021-06-18 19:01:11+00:00,"morocco s c current coronavirus situation 18th june 2021 
cases  525 924
deaths  9 233
recovered  512 937
active  3…  ",-0.06666666666666667,0.5,en,355,2090,499
1405963881172852745,2021-06-18 19:01:25+00:00, marmalademax i knew ivermectin was safe and worked against covid19 last summer  as a scientist myself  i knew with…  ,0.25,0.2833333333333333,en,232,632,23586
1405963896649814023,2021-06-18 19:01:29+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,124,85,20619
1405963914978922497,2021-06-18 19:01:33+00:00,"comparing the  covid19 vaccines developed by pfizer  moderna  and johnson  amp  johnson  vaccinessavelives  medtwitter
 ",0.1,0.3,en,2708,120,15791
1405963915079655432,2021-06-18 19:01:33+00:00,"comparing the  covid19 vaccines developed by pfizer  moderna  and johnson  amp  johnson  vaccinessavelives  medtwitter
 ",0.1,0.3,en,1112,440,315
1405963949812502531,2021-06-18 19:01:41+00:00,"pin code  411004  
sanjeevan hospital erand pmcp
vaccines  covishield 
min age limit   18 45  
dose1 capacity  1 12…  ",-0.75,1.0,en,88,0,0
1405963949913251841,2021-06-18 19:01:41+00:00,"pin code  411038  
bsm deenanath hosp pvt pmc
vaccines  covishield 
min age limit   18 45  
dose1 capacity  1058 0 …  ",-0.75,1.0,en,88,0,0
1405963949896441859,2021-06-18 19:01:41+00:00,"pin code  411027  
district hospital aundh
vaccines  covaxin 
min age limit   18 45  
dose1 capacity  0 
dose2 capa…  ",-0.75,1.0,en,88,0,0
1405963949904842753,2021-06-18 19:01:41+00:00,"pin code  411004  
bmcc deenanath hospital pvt
vaccines  covishield 
min age limit   18 45  
dose1 capacity  413 27…  ",-0.75,1.0,en,88,0,0
1405963962571804678,2021-06-18 19:01:44+00:00,rt  cdcdirector  i’m pleased to welcome the  wecandothis bus to atlanta today  remember  there are 3 easy ways to find a  covid19 vaccine n…,0.6444444444444445,0.9111111111111111,en,416,369,79290
1405963971207778306,2021-06-18 19:01:46+00:00,"rt  drlimengyan1  about  covid19 vaccines  ndtv  14 jun  1 2 
  don’t expect very efficient  amp  safe covid19 vax
  in short term  vax from go…",0.2333333333333333,0.3666666666666667,en,2303,2237,158417
1405963976039665670,2021-06-18 19:01:48+00:00,rt  globalhlthtwit  dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate re…,0.13333333333333333,0.45555555555555555,en,83,408,409
1405964026337714181,2021-06-18 19:02:00+00:00,vaccines are safe everyone  please do the right thing   getvaccinated   wecandothis ,0.5357142857142857,0.5178571428571428,en,3066,5001,71853
1405964068570079234,2021-06-18 19:02:10+00:00,"rt  aipac  israel is helping save palestinian lives 

while the palestinian authority has full responsibility for palestinian healthcare in…",0.35,0.55,en,1732,2966,154763
1405964089357131785,2021-06-18 19:02:15+00:00,“     vaccines would be in the form of ‘a loan ’ with  israel to give ramallah doses from its stockpile of  pfizer…  ,0.0,0.0,en,4353,944,7639
1405964100417511435,2021-06-18 19:02:17+00:00,rt  observerug  museveni says  uganda s  covid19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,58,121,605
1405964121443602435,2021-06-18 19:02:22+00:00,“the  palestinian authority canceled an agreement to exchange  covid19  vaccines with  israel  saying  they  were e…  ,0.0,0.0,en,4353,944,7639
1405964125339930627,2021-06-18 19:02:23+00:00,rt  drericding  17  the main problem with  deltavariant is that the 1 dose strategy isn’t good anymore  1 dose vaccine efficacy is likely j…,0.28888888888888886,0.6444444444444445,en,1716,807,6963
1405964128582344707,2021-06-18 19:02:24+00:00," fridayvaccinefacts  what is  bringingsummerback 

bring summer back is a fun  flexible  community centered approac…  ",0.15,0.1,en,45530,932,7984
1405964150388318210,2021-06-18 19:02:29+00:00,"rt  n ramchanderrao  covid19 vaccines reach the remotest places of jammu  amp  kashmir s gujjars  bakarwals community  

healthcare staff   bjp…",0.0,0.0,en,3,9,98
1405964171603320840,2021-06-18 19:02:34+00:00,"rt  scifri  on hour 2 of  scifrilive📻  

😷  covid19 vaccines may not be enough to protect immunocompromised people
📚 the best  scifi books…",0.5,0.4,en,384,833,13998
1405964180578996224,2021-06-18 19:02:36+00:00,rt  govsisolak  these vaccines have been proven to be effective in preventing severe illness  hospitalization  amp  death  it’s how we avoid ev…,0.6,0.8,en,1735,5000,60622
1405964184802762754,2021-06-18 19:02:37+00:00,rt  vaxart  appearing on  benzinga power hour  vaxart ceo andrei floroiu calls our oral  covid19 tablet vaccine now under development  revo…,0.0,0.0,en,18,141,1161
1405964203391868937,2021-06-18 19:02:42+00:00,"rt  ncdhhs   fridayvaccinefacts  what is  bringingsummerback 

bring summer back is a fun  flexible  community centered approach to providi…",0.15,0.1,en,302,23,5215
1405964221830008836,2021-06-18 19:02:46+00:00,rt  moetitshidi  africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,1237,458,669
1405964224350674944,2021-06-18 19:02:47+00:00,rt  wef  from beer to blenders   5 creative ways people are being persuaded to get their covid 19 vaccination    covi…,0.5,1.0,en,26,96,1086
1405964276863471621,2021-06-18 19:02:59+00:00,rt  winnie byanyima  we are dying  ugandans need the world to stand with them  we need oxygen  ppes   covid19 vaccines and money to pay our…,0.0,0.0,en,99,446,5687
1405964283859673093,2021-06-18 19:03:01+00:00,rt  drericding  17  the main problem with  deltavariant is that the 1 dose strategy isn’t good anymore  1 dose vaccine efficacy is likely j…,0.28888888888888886,0.6444444444444445,en,2430,2603,124450
1405964288959844357,2021-06-18 19:03:02+00:00,"rt  missinmycomfort  could the u s  have saved more lives  5 alternate scenarios for the vaccine rollout 
 covid19  markedbycovid
 survivor…",0.25,0.25,en,872,4996,15076
1405964351454994432,2021-06-18 19:03:17+00:00,proud to stand alongside  shailajateacher  amp  cm  vijayanpinarayi  two leaders from my home state of kerala in this g…  ,0.8,1.0,en,1707,1926,9032
1405964365921243147,2021-06-18 19:03:21+00:00,rt  rutimeyer  correct,0.0,0.0,en,1379,1001,66640
1405964392546643970,2021-06-18 19:03:27+00:00,rt  peterhotez  i think it’s important that we don’t sell covax short  it still has a lot going for it and is innovative in its design  but…,0.3,0.7666666666666666,en,5736,5594,470701
1405964422334533632,2021-06-18 19:03:34+00:00,rt  mediccgail  biocubafarma says phase 3 clinical trial results for  cuban  covid19  vaccines are due out in a few days  soberana02  with…,-0.1625,0.2375,en,2855,2378,29986
1405964448498651140,2021-06-18 19:03:40+00:00,covid live  delta variant becoming globally dominant  who says as expert calls africa’s case trajectory ‘very  very…  ,0.1965909090909091,0.41250000000000003,en,540,1452,73685
1405964450914578434,2021-06-18 19:03:41+00:00,rt  drericding  11  but is it just a sinovac issue though  unclear  in a calgary 🇨🇦 hospital  or the 6  deltavariant infected healthcare wo…,0.0,0.0,en,4502,2512,341831
1405964468144594944,2021-06-18 19:03:45+00:00,rt  lordsofd  i can t believe people are still buying into the lies and propaganda  and yet despite the wealth of information with regards…,-0.1,0.1,en,245,1966,40663
1405964477636435968,2021-06-18 19:03:47+00:00,rt  bhekisisa mg  alpha  beta  amp  delta  we break down everything you need to know about the three  covid19 variants that have been detected…,-0.15555555555555559,0.2888888888888889,en,77,430,9616
1405964544367857673,2021-06-18 19:04:03+00:00,rt  cdcdirector  i’m pleased to welcome the  wecandothis bus to atlanta today  remember  there are 3 easy ways to find a  covid19 vaccine n…,0.6444444444444445,0.9111111111111111,en,5736,5594,470701
1405964598705111040,2021-06-18 19:04:16+00:00,"rt  joannachiu   can i be fired if i don’t get vaccinated   

 can i ask my employee to get vaccinated   

these were some questions people…",0.0,0.0,en,1797,3781,58034
1405964628220338183,2021-06-18 19:04:23+00:00,rt  realjoelsmalley  yet another amazingly qualified and courageous doctor  roger hodkinson  speaks out against the crazy government policy…,5.551115123125783e-17,0.9,en,158,1050,4028
1405964646834601986,2021-06-18 19:04:28+00:00,rt  googlepayindia  getting the right information about the vaccines can really pay off💉💪  learn more here👇,0.32857142857142857,0.41190476190476194,en,1,71,3
1405964651964207108,2021-06-18 19:04:29+00:00,rt  cdcdirector  i’m pleased to welcome the  wecandothis bus to atlanta today  remember  there are 3 easy ways to find a  covid19 vaccine n…,0.6444444444444445,0.9111111111111111,en,2225,3991,90021
1405964653797068803,2021-06-18 19:04:29+00:00,rt  moetitshidi  africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,1260,2914,150896
1405964661355208704,2021-06-18 19:04:31+00:00,rt  moetitshidi  africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,286,166,4236
1405964670528262154,2021-06-18 19:04:33+00:00, saulowize i m pissed at musenero  i owe people apologies for defending her just because she was my general medicin…  ,0.05000000000000002,0.5,en,1090,309,8700
1405964712832032777,2021-06-18 19:04:43+00:00," kramtt there is this breakdown from kalain ⤵
 ",0.0,0.0,en,414,636,27892
1405964762752638986,2021-06-18 19:04:55+00:00,rt  amainsight  covid live  delta variant becoming globally dominant  who says as expert calls africa’s case trajectory ‘very  very concern…,0.2115909090909091,0.43500000000000005,en,2509,3129,621137
1405964763662856197,2021-06-18 19:04:55+00:00,rt  cdcgov  you can get a  covid19 vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait 14…,-0.0625,0.25,en,259,808,63359
1405964778997227520,2021-06-18 19:04:59+00:00,news from the african continent    news  africa thanks to  himanshujayhind  tigray  covid19,0.1,0.1,en,584,253,7
1405964784198094850,2021-06-18 19:05:00+00:00,rt  whoswhorsa  news from the african continent    news  africa thanks to  himanshujayhind  tigray  covid19,0.1,0.1,en,6856,4582,2403
1405964785552924673,2021-06-18 19:05:01+00:00,agree with you but unfortunately pharma is so corrupt all the jabs are bad ,-0.5666666666666665,0.8888888888888888,en,278,578,27082
1405964803353493510,2021-06-18 19:05:05+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel   ,0.0,0.0,en,29,81,1085
1405964839646814208,2021-06-18 19:05:13+00:00,"rt  amitaryamd  list of vaccines which don t work against  covid19 variants after 2 doses 

1 
2 
3  
4  

please   go and get vaccinated  💉",0.0,0.0,en,1513,2218,31967
1405964868126117891,2021-06-18 19:05:20+00:00,are  covid19 vaccines really free  potus  vp   that serial espoused claim by joe biden is highly bogus and snake oi…  ,0.28,0.6699999999999999,en,4206,4993,62461
1405964899101167616,2021-06-18 19:05:28+00:00,so   this vaccine was administered when they already had covid or     ,0.0,0.0,en,356,286,2733
1405964933720907781,2021-06-18 19:05:36+00:00,rt  bhekisisa mg  alpha  beta  amp  delta  we break down everything you need to know about the three  covid19 variants that have been detected…,-0.15555555555555559,0.2888888888888889,en,593,2336,3014
1405965043045257218,2021-06-18 19:06:02+00:00,india should be well prepared for wave 3,0.0,0.0,en,165,1513,9929
1405965157184966656,2021-06-18 19:06:29+00:00,rt  healthza  18 june 2022 latest number of  covid19 statistics in south africa  coronavirussa                               …,0.5,0.9,en,2744,4993,17728
1405965239338909706,2021-06-18 19:06:49+00:00,it was at this point when i stopped watching ,0.0,0.0,en,18565,19008,846
1405965251661680643,2021-06-18 19:06:52+00:00, potus  joebiden  cdcgov when asked whether a variant of  covid19   will lead to  lockdowns …  ,0.0,0.0,en,232616,1958,147539
1405965262537445377,2021-06-18 19:06:54+00:00,"rt  alisonsbread   benitakolovos ystrday i heard  professormarylouisemclaws  unsw say  i m paraphrasing  
 vaccines in aust shld b sent 2 v…",0.0,0.0,en,4195,3505,208881
1405965292136660992,2021-06-18 19:07:01+00:00,"pin code  411036  
ganga nursing home pmc p
vaccines  covishield 
min age limit   45 18  
dose1 capacity  0 1 
dose…  ",-0.75,1.0,en,88,0,0
1405965292128194563,2021-06-18 19:07:01+00:00,"pin code  411038  
bsm deenanath hosp pvt pmc
vaccines  covishield 
min age limit   18 45  
dose1 capacity  1049 1 …  ",-0.75,1.0,en,88,0,0
1405965292115619841,2021-06-18 19:07:01+00:00,"pin code  411004  
bmcc deenanath hospital pvt
vaccines  covishield 
min age limit   18 45  
dose1 capacity  403 27…  ",-0.75,1.0,en,88,0,0
1405965292191182848,2021-06-18 19:07:01+00:00,"pin code  411041  
navale medical college
vaccines  covishield 
min age limit   18 45  
dose1 capacity  1 471 0 417…  ",-0.375,0.5,en,88,0,0
1405965295106330626,2021-06-18 19:07:02+00:00,south africa has recorded 10 510 new  coronavirus cases bringing the total to 1 796 589  the department of health h…  ,0.06818181818181818,0.6022727272727273,en,1948985,579,177
1405965299850043399,2021-06-18 19:07:03+00:00,rt  globalhlthtwit  dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate re…,0.13333333333333333,0.45555555555555555,en,275,580,51953
1405965311866593281,2021-06-18 19:07:06+00:00,rt  drmssm  reassurance from public health england ,0.0,0.06666666666666667,en,144,522,1748
1405965318946656256,2021-06-18 19:07:08+00:00,rt  sabcnews  south africa has recorded 10 510 new  coronavirus cases bringing the total to 1 796 589  the department of health has also re…,0.06818181818181818,0.6022727272727273,en,1268,2,70
1405965321610072066,2021-06-18 19:07:08+00:00,"great news
eu bogged down in its own bureaucracy was late in placing order 
they wait their turn in the queue😄🤓",0.1488888888888889,0.5477777777777778,en,171,123,26941
1405965332162940933,2021-06-18 19:07:11+00:00,rt  globalhlthtwit  dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate re…,0.13333333333333333,0.45555555555555555,en,2799,5000,49497
1405965362022207490,2021-06-18 19:07:18+00:00,just in  alberta will celebrate canada day with the removal of essentially all  covid19 restrictions  premier jason…  ,0.0,0.3,en,3497,2320,7322
1405965378673688576,2021-06-18 19:07:22+00:00,rt  globalhlthtwit  dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate re…,0.13333333333333333,0.45555555555555555,en,273,1172,7543
1405965420096417794,2021-06-18 19:07:32+00:00, katesullivandc  kateberner46 the delta variant is spreading rapidly  anyone that is not fully vaccinated is at ris…  ,0.0,0.0,en,9523,1179,64411
1405965446134730752,2021-06-18 19:07:38+00:00,rt  rutimeyer  correct,0.0,0.0,en,367,426,3500
1405965465147609090,2021-06-18 19:07:43+00:00,rt  realjoelsmalley  yet another amazingly qualified and courageous doctor  roger hodkinson  speaks out against the crazy government policy…,5.551115123125783e-17,0.9,en,3460,4110,35705
1405965484512538624,2021-06-18 19:07:47+00:00,rt  uofcahealth   covid19 vaccines are safe and do their job  so don’t worry if you experience any minor side effects  according to  capubl…,0.225,0.35,en,698,375,1740
1405965518272618498,2021-06-18 19:07:55+00:00,proud to stand with  shailajateacher  amp  cm  vijayanpinarayi  two leaders from my home state of kerala in this global…  ,0.8,1.0,en,1707,1926,9032
1405965524090109956,2021-06-18 19:07:57+00:00,rt  picardonhealth    calgarystampede🐎requires  covid19 vaccines for rodeo competitors  the first major sporting event in canada to mandate…,0.15625,0.41666666666666663,en,21422,24420,18599
1405965560177958918,2021-06-18 19:08:05+00:00,rt  laurie garrett  4  the latest  imf scheme for  equity  in access to  covid19  vaccines offers cash to purchase     but despite cash  co…,0.3,0.45,en,2305,1976,115074
1405965580541255687,2021-06-18 19:08:10+00:00,rt  israelmfa  israel will deliver more than a million doses of  covid19 vaccines to the palestinian authority to help it fight the corona…,0.5,0.5,en,1147,1155,30476
1405965586291646466,2021-06-18 19:08:12+00:00,"rt  un  getting  covid19 vaccines help 
🦠 slow the spread of the pandemic
👥👥 protect our loved ones  amp  communities 

 onlytogether can we ov…",0.19999999999999996,0.6,en,47,212,4583
1405965591236722690,2021-06-18 19:08:13+00:00,rt  giorgiogilestro  for most of the world s inhabitants  the pandemic is not over ,0.5,0.5,en,1672,2219,28739
1405965594915188741,2021-06-18 19:08:14+00:00,"rt  nathanstall  👇👇👇

 people are free to believe that  covid19 is a hoax  and to argue that vaccines are a plot   but there is no constitu…",0.4,0.8,en,419,2131,35300
1405965602615857160,2021-06-18 19:08:15+00:00,rt  vaxart  appearing on  benzinga power hour  vaxart ceo andrei floroiu calls our oral  covid19 tablet vaccine now under development  revo…,0.0,0.0,en,24,68,8
1405965616436203533,2021-06-18 19:08:19+00:00,rt  laurie garrett  3     covid19 recovery  but promised africa only  27 person  one top african officials said today to us   rich countrie…,0.21875,0.5625,en,2305,1976,115075
1405965645230051328,2021-06-18 19:08:26+00:00,rt  sabcnews  south africa has recorded 10 510 new  coronavirus cases bringing the total to 1 796 589  the department of health has also re…,0.06818181818181818,0.6022727272727273,en,651,3078,44372
1405965669301096458,2021-06-18 19:08:31+00:00,"rt  ncdhhs   fridayvaccinefacts  what is  bringingsummerback 

bring summer back is a fun  flexible  community centered approach to providi…",0.15,0.1,en,823,3008,9685
1405965681917636610,2021-06-18 19:08:34+00:00,are  covid19 vaccines really free free  msnbc  that serial claim by  whitehouse is highly bogus and snake oil if us…  ,0.18,0.37,en,4206,4993,62461
1405965691350568964,2021-06-18 19:08:37+00:00,rt  migovernment    govwhitmer announces state will open to full capacity on june 22  more than nine million vaccines administered as new c…,0.24659090909090908,0.5011363636363636,en,1634,4785,166459
1405965696559890442,2021-06-18 19:08:38+00:00,rt  benphillips76  governments  the world health organisation and ngos around the world asked pfizer to ensure that science will win  by le…,0.8,0.4,en,65,160,5132
1405965699541962754,2021-06-18 19:08:39+00:00,rt  itranslate123   israelmfa israel is a brutal nazi like entity     it sent expired vaccines to palestinians to further worsen the covid1…,-0.4375,0.75,en,1444,1962,288481
1405965722250010628,2021-06-18 19:08:44+00:00,rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel     …,0.0,0.0,en,891,1518,33147
1405965726083694601,2021-06-18 19:08:45+00:00,"rt  davidpakmanshow  lab leak  masks  and vaccines with dr  ashish jha 

 ashishkjha  covid19

watch     …",0.0,0.0,en,220589,564,8265
1405965747201974273,2021-06-18 19:08:50+00:00,rt  sabcnews  south africa has recorded 10 510 new  coronavirus cases bringing the total to 1 796 589  the department of health has also re…,0.06818181818181818,0.6022727272727273,en,6105,5993,75140
1405965759294152708,2021-06-18 19:08:53+00:00,"rt  laurie garrett  2  despite promises made at  g7 most of the world  especially africa  won t get  covid19  vaccines until 2022 23 
meanw…",0.25,0.75,en,2305,1976,115075
1405965765753270278,2021-06-18 19:08:54+00:00, africa is  in the midst of full blown third wave  of coronavirus    ,0.0,0.0,en,1,7,5
1405965773886169089,2021-06-18 19:08:56+00:00,rt  yourealldunces  msm admits covid timeline false  myocarditis is a serious risk  amp  johns hopkins doc calls out cdc  …,-0.3666666666666667,0.6333333333333333,en,90,547,1025
1405965803896201222,2021-06-18 19:09:03+00:00,"rt  cdcgov  how do we know  covid19 vaccines are safe 

cdc  amp   us fda have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,267,227,187956
